Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;
330455705160163;1;0;425037;425037;0;2;7;31;84;82;17;11;2;1;13;
330455705160164;1;1;420322;419812;510;0;4;15;47;65;29;16;6;0;4;
330455705160165;1;0;795362;795362;0;0;3;10;45;82;58;29;24;3;1;
330455705160166;1;0;816929;816929;0;1;0;6;29;60;30;36;27;7;5;
330455705160167;1;0;505378;505378;0;0;2;7;27;48;30;30;12;6;9;
330455705160168;1;0;491636;491636;0;1;0;8;25;53;30;25;14;0;1;
330455705160169;1;0;84819;84819;0;2;9;21;39;8;3;0;0;0;4;
330455705160170;1;0;190672;190672;0;1;10;39;40;36;7;2;1;0;43;
330455705160171;1;1;623004;621504;1500;0;0;12;22;50;41;32;20;1;2;
330455705160172;1;0;581387;581387;0;0;1;5;28;42;40;35;20;3;3;
330455705160173;1;0;1052144;1052144;0;0;0;7;30;63;39;45;45;6;2;
330455705160174;1;0;722221;722221;0;1;6;18;78;103;36;37;13;1;4;
330455705160175;1;0;170379;170379;0;1;12;51;50;24;2;0;1;0;10;
330455705160176;1;0;391166;391166;0;0;2;16;41;45;27;14;7;0;15;
330455705160177;1;0;302605;302605;0;0;2;6;19;42;14;15;3;1;1;
330455705160178;1;0;264246;264246;0;0;1;7;38;31;12;13;3;1;7;
330455705160179;1;0;487262;487262;0;0;5;21;50;48;25;22;6;1;6;
330455705160180;1;0;387754;387754;0;0;3;12;33;55;25;14;3;3;7;
330455705160181;1;0;796091;796091;0;0;0;7;38;100;34;40;16;4;2;
330455705160182;1;0;531520;531520;0;0;0;6;23;48;32;27;15;2;3;
330455705160183;1;0;871358;871358;0;0;0;6;37;73;58;43;22;4;3;
330455705160184;1;0;977808;977808;0;0;1;7;20;50;43;53;28;11;3;
330455705160185;1;0;455176;455176;0;0;1;6;56;58;23;18;10;1;0;
330455705160186;1;0;729008;729008;0;0;1;2;17;46;33;41;27;6;1;
330455705160187;1;0;1296726;1296726;0;0;2;6;44;94;67;72;42;5;6;
330455705160188;1;0;249153;249153;0;0;0;2;7;21;13;6;9;3;0;
330455705160189;1;0;930424;930424;0;0;5;18;51;79;61;47;28;3;18;
330455705160190;1;0;909119;909119;0;0;1;7;21;53;31;47;40;4;3;
330455705160191;1;0;1172274;1172274;0;3;2;10;30;75;68;70;38;6;2;
330455705160192;1;0;683793;683793;0;0;9;32;122;95;39;23;5;3;19;
330455705160193;1;0;586327;586327;0;2;13;35;113;124;17;4;2;0;6;
330455705160194;1;0;213946;213946;0;0;1;3;31;33;16;4;2;1;6;
330455705160195;1;0;340219;340219;0;0;1;6;56;45;25;8;4;0;2;
330455705160196;1;0;379693;379693;0;0;4;11;41;67;23;12;5;0;7;
330455705160197;1;0;353911;353911;0;0;2;12;32;41;16;8;5;4;8;
330455705160198;1;0;505023;505023;0;0;2;4;25;39;30;23;10;2;7;
330455705160199;1;0;461494;461494;0;0;1;17;67;69;20;15;8;1;17;
330455705160200;1;0;714100;714100;0;1;2;13;55;79;35;35;10;3;1;
330455705160201;1;0;552342;552342;0;0;2;11;54;73;26;26;9;0;3;
330455705160202;1;0;361803;361803;0;0;3;30;69;46;26;7;2;1;5;
330455705160203;1;0;247952;247952;0;7;21;58;94;34;6;2;0;0;8;
330455705160204;1;0;532066;532066;0;1;11;51;105;87;16;15;4;1;12;
330455705160205;1;0;294918;294918;0;1;11;29;54;39;16;14;1;1;45;
330455705160206;1;0;279110;279110;0;0;2;11;28;38;12;16;4;0;14;
330455705160207;1;0;254426;254426;0;0;5;21;46;44;10;4;5;0;4;
330455705160208;1;0;282355;282355;0;2;11;37;78;68;11;2;0;0;38;
330455705160209;1;0;201180;201180;0;0;1;12;55;26;11;5;0;0;5;
330455705160210;1;0;429788;429788;0;1;0;6;44;55;20;16;9;2;3;
330455705160211;1;0;473776;473776;0;1;1;8;30;34;18;20;14;3;7;
330455705160212;1;0;325178;325178;0;0;3;8;23;46;19;15;4;0;1;
330455705160213;1;0;337626;337626;0;0;2;7;23;53;15;13;7;1;2;
330455705160214;1;0;478631;478631;0;0;2;11;37;78;28;17;12;0;3;
330455705160215;1;0;780534;780534;0;0;6;35;113;130;63;21;8;2;14;
330455705160216;1;0;457710;457710;0;1;5;30;92;88;27;16;4;0;4;
330455705160217;1;0;425238;425238;0;2;7;32;121;91;20;11;1;0;12;
330455705160218;1;0;701139;701139;0;0;8;40;85;98;31;20;13;2;7;
330455705160219;1;0;267483;267483;0;1;0;5;39;83;25;5;0;0;9;
330455705160220;1;0;182987;182987;0;8;20;40;70;20;5;0;1;0;8;
330455705160221;1;0;587139;587139;0;4;19;106;188;90;21;7;3;0;6;
330455705160222;1;0;368615;368615;0;0;20;77;138;56;7;1;0;0;22;
330455705160223;1;0;167360;167360;0;1;6;28;38;27;8;0;2;0;16;
330455705160224;1;0;590806;590806;0;1;3;20;48;78;35;28;10;1;8;
330455705160225;1;0;509533;509533;0;0;2;18;34;51;38;28;8;1;5;
330455705160226;1;0;727342;727342;0;1;3;12;55;78;43;29;10;4;5;
330455705160227;1;0;435655;435655;0;0;3;15;55;68;18;17;9;1;6;
330455705160228;1;0;311721;311721;0;0;1;28;60;64;14;4;5;0;2;
330455705160229;1;0;343306;343306;0;1;2;23;86;68;15;8;6;0;11;
330455705160230;1;0;338008;338008;0;4;7;36;75;86;12;8;1;0;3;
330455705160231;1;0;361841;361841;0;0;9;28;88;70;18;9;2;0;3;
330455705160232;1;0;398473;398473;0;3;14;56;109;70;18;8;3;0;2;
330455705160233;1;0;448473;448473;0;2;5;35;112;115;22;14;1;0;3;
330455705160234;1;0;343576;343576;0;0;5;31;57;71;21;9;1;0;3;
330455705160235;1;0;353923;353923;0;1;8;26;81;69;20;7;3;0;5;
330455705160236;1;0;449179;449179;0;1;5;41;93;86;25;12;5;0;0;
330455705160237;1;0;583441;583441;0;2;16;42;132;101;23;10;5;2;9;
330455705160238;1;0;363353;363353;0;3;19;69;121;64;9;4;1;0;22;
330455705160239;1;0;358306;358306;0;0;7;22;59;72;11;13;3;0;8;
330455705160240;1;0;444300;444300;0;3;7;138;120;25;2;1;0;0;1;
330455705160241;1;0;450841;450841;0;0;2;19;63;64;19;19;5;0;10;
330455705160242;1;0;644792;644792;0;0;3;21;47;76;36;28;12;3;15;
330455705160243;1;0;387129;387129;0;0;1;13;35;56;26;20;6;0;5;
330455705160244;1;0;324338;324338;0;0;0;10;32;54;25;12;5;0;0;
330455705160245;1;0;357919;357919;0;0;3;14;46;53;22;9;6;0;1;
330455705160246;1;0;455263;455263;0;0;3;27;55;66;20;17;10;1;6;
330455705160247;1;0;676435;676435;0;0;1;12;56;76;39;29;9;3;22;
330455705160248;1;0;368260;368260;0;0;1;5;20;44;26;18;2;0;13;
330455705160249;1;0;210130;210130;0;0;1;11;24;39;10;2;3;0;0;
330455705160250;1;0;334553;334553;0;1;6;26;54;42;14;8;10;1;2;
330455705160251;1;0;462784;462784;0;0;2;13;54;95;32;18;3;0;3;
330455705160252;1;0;338032;338032;0;0;7;48;94;63;9;4;0;0;14;
330455705160253;1;0;271706;271706;0;2;8;44;113;26;8;3;1;0;17;
330455705160254;1;0;480482;480482;0;0;1;19;56;97;24;18;4;2;15;
330455705160255;1;0;253325;253325;0;1;11;47;73;49;11;3;0;0;14;
330455705160256;1;0;106630;106630;0;2;11;55;38;6;0;0;0;0;2;
330455705160257;1;0;423989;423989;0;1;3;21;59;65;22;14;6;0;14;
330455705160258;1;0;943561;943561;0;0;1;8;40;76;43;43;26;5;2;
330455705160259;1;0;509049;509049;0;0;2;8;18;30;12;24;18;2;11;
330455705160260;1;0;678896;678896;0;0;2;8;40;58;26;16;7;1;38;
330455705160261;1;0;682608;682608;0;0;2;1;14;41;48;37;16;1;3;
330455705160262;1;0;1089764;1089764;0;0;2;12;36;74;36;50;27;10;9;
330455705160263;1;0;861303;861303;0;0;0;11;49;83;50;38;18;3;2;
330455705160264;1;0;694587;694587;0;0;0;6;23;62;44;33;17;3;3;
330455705160265;1;0;903240;903240;0;0;2;14;59;81;42;52;19;1;3;
330455705160266;1;0;328110;328110;0;1;3;4;25;35;19;14;8;2;2;
330455705160267;1;0;490811;490811;0;0;1;3;9;26;29;33;16;3;0;
330455705160268;1;0;772603;772603;0;0;0;21;61;73;38;34;20;3;2;
330455705160269;1;0;391598;391598;0;0;2;6;28;47;23;13;5;2;4;
330455705160270;1;0;1169409;1169409;0;0;1;3;5;35;110;85;19;0;1;
330455705160271;1;0;609480;609480;0;0;2;3;12;60;66;39;8;0;2;
330455705160272;1;0;705209;705209;0;1;6;8;53;61;34;40;16;3;5;
330455705160273;1;0;284535;284535;0;0;9;44;103;38;7;5;1;0;3;
330455705160274;1;0;479084;479084;0;0;1;24;59;72;19;17;7;0;6;
330455705160275;1;0;794618;794618;0;1;2;17;67;107;57;35;6;0;4;
330455705160276;1;0;118217;118217;0;0;10;39;46;7;0;0;1;0;51;
330455705160277;1;0;1457672;1457672;0;0;14;68;134;70;27;10;0;0;2;
330455705160278;1;0;197001;197001;0;14;49;72;65;27;1;1;0;0;22;
330455705160279;1;0;233506;233506;0;1;4;41;109;50;0;0;0;0;2;
330455705160280;1;0;353200;353200;0;6;25;76;109;56;6;3;1;1;13;
330455705160281;1;0;375754;375754;0;0;0;13;44;52;24;12;9;0;8;
330455705160282;1;0;472847;472847;0;0;2;16;40;79;31;18;8;0;5;
330455705160283;1;0;162223;162223;0;5;14;47;58;22;3;2;1;0;10;
330455705160284;1;0;262787;262787;0;3;14;62;101;31;2;0;0;0;10;
330455705160285;1;0;213769;213769;0;2;23;61;77;33;5;2;0;0;52;
330455705160286;1;0;1685495;1685495;0;1;0;2;17;54;60;94;65;11;2;
330455705160287;1;0;65220;65220;0;0;6;18;16;8;1;2;0;0;14;
330455705160288;1;0;138269;138269;0;0;10;25;40;18;4;2;0;0;23;
330455705160289;1;0;368022;368022;0;0;1;17;52;56;22;9;4;2;3;
330455705160290;1;0;168056;168056;0;2;15;34;40;26;3;2;1;0;18;
330455705160291;1;0;99366;99366;0;2;7;20;30;11;3;1;0;0;2;
330455705160292;1;0;213325;213325;0;1;4;21;53;39;15;3;0;0;3;
330455705160293;1;0;429606;429606;0;0;1;6;67;72;18;16;4;0;13;
330455705160294;1;0;662471;662471;0;0;1;12;44;89;46;26;7;1;2;
330455705160295;1;0;438025;438025;0;0;0;15;36;57;27;15;11;0;8;
330455705160296;1;0;115580;115580;0;1;5;15;21;5;1;5;4;0;14;
330455705160297;1;0;34788;34788;0;1;16;12;19;5;0;0;0;0;9;
330455705160298;1;0;20680;20680;0;0;0;3;6;2;1;0;1;0;2;
330455705160299;1;0;58193;58193;0;0;0;3;7;9;3;2;2;0;0;
330455705160300;1;0;96974;96974;0;2;3;20;37;10;1;1;0;0;10;
330455705160301;1;0;262602;262602;0;3;22;82;90;38;2;3;0;0;10;
330455705160303;2;0;250691;250691;0;0;0;19;55;42;16;5;1;1;3;
330455705170001;1;0;676269;676269;0;0;1;5;32;48;34;33;29;3;8;
330455705170002;1;0;1298010;1298010;0;0;0;5;16;47;56;70;51;16;0;
330455705170003;1;0;794041;794041;0;0;5;28;75;83;45;33;19;7;15;
330455705170004;1;0;279808;279808;0;0;2;10;31;46;18;11;6;1;5;
330455705170005;1;0;141686;141686;0;5;13;26;39;20;2;2;0;0;11;
330455705170006;1;0;798145;798145;0;4;6;38;67;88;43;32;9;2;3;
330455705170007;1;0;454129;454129;0;6;46;148;170;64;7;5;3;0;16;
330455705170008;1;0;1093466;1093466;0;0;2;13;44;68;34;44;32;12;12;
330455705170009;1;0;864315;864315;0;0;0;2;18;63;43;38;39;10;2;
330455705170010;1;0;1298184;1298184;0;0;2;8;52;110;61;76;40;8;13;
330455705170012;1;0;557508;557508;0;1;0;6;31;33;29;40;16;4;0;
330455705170013;1;1;690931;684931;6000;0;2;11;36;82;47;23;21;2;6;
330455705170014;1;0;1008489;1008489;0;0;0;6;36;89;68;56;21;2;2;
330455705170015;1;0;842101;842101;0;0;2;12;65;78;61;40;15;3;7;
330455705170016;1;0;539602;539602;0;0;0;11;38;74;39;16;14;2;0;
330455705170017;1;0;596372;596372;0;0;0;2;14;46;42;34;19;0;3;
330455705170018;1;0;403070;403070;0;1;9;25;62;39;13;15;12;0;3;
330455705170019;1;0;895977;895977;0;0;0;9;17;33;39;56;30;10;8;
330455705170020;1;0;1285206;1285206;0;0;4;22;55;62;41;77;41;14;3;
330455705170023;1;0;714782;714782;0;0;0;4;25;50;34;38;21;7;3;
330455705170024;1;0;1714900;1714900;0;0;1;1;20;68;64;101;63;14;7;
330455705170025;1;1;437946;436416;1530;0;3;7;26;38;29;20;18;0;5;
330455705170026;1;0;1380516;1380516;0;0;0;8;37;67;51;74;60;12;3;
330455705170027;1;0;1174642;1174642;0;0;2;8;21;51;41;61;62;13;1;
330455705170028;1;0;464375;464375;0;0;1;13;29;56;44;25;6;2;6;
330455705170029;1;0;801750;801750;0;0;1;9;21;62;39;38;25;7;5;
330455705170030;1;0;1259972;1259972;0;0;1;10;27;63;54;44;23;8;17;
330455705170031;1;0;683207;683207;0;1;2;8;29;38;29;45;24;7;2;
330455705170032;1;0;989979;989979;0;2;1;12;52;75;32;41;27;6;1;
330455705170033;1;0;957566;957566;0;0;0;6;7;54;47;70;57;6;3;
330455705170034;1;0;184500;184500;0;0;0;2;12;32;10;10;3;0;0;
330455705170035;1;1;440945;440945;0;0;2;14;56;79;28;17;5;0;5;
330455705170036;1;1;589245;588735;510;0;0;11;25;61;43;24;14;2;5;
330455705170037;1;0;550511;550511;0;0;0;14;31;44;29;41;11;1;11;
330455705170038;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
330455705170039;1;0;729305;729305;0;0;2;11;37;52;37;44;20;7;4;
330455705170040;1;0;784761;784761;0;0;0;12;42;62;36;32;17;5;3;
330455705170041;1;0;633765;633765;0;0;2;7;23;71;35;33;17;2;4;
330455705170042;1;0;487610;487610;0;0;2;14;47;73;31;16;6;2;1;
330455705170043;1;0;462145;462145;0;1;1;6;30;43;30;23;11;2;10;
330455705170044;1;0;380296;380296;0;0;1;11;50;48;28;19;8;1;3;
330455705170045;1;0;676556;676556;0;0;1;5;37;64;28;32;20;5;4;
330455705170046;1;0;728159;728159;0;0;1;11;33;63;42;51;16;3;2;
330455705170047;1;0;1284776;1284776;0;0;2;17;50;68;50;59;48;16;8;
330455705170049;1;92;135280;83695;51585;16;19;34;36;26;4;3;0;0;16;
330455705170050;1;58;384324;330909;53415;0;11;37;46;58;20;9;2;0;17;
330455705170051;1;0;292910;292910;0;0;1;13;58;49;22;12;0;0;44;
330455705170052;1;0;271847;271847;0;0;0;5;33;36;20;10;7;1;3;
330455705170053;1;26;444025;418413;25612;0;8;19;48;65;28;14;6;0;13;
330455705170054;1;0;216576;216576;0;0;26;53;72;41;9;1;0;0;32;
330455705170055;1;0;263396;263396;0;2;5;17;34;50;13;8;3;1;13;
330455705170056;1;6;246959;242919;4040;10;23;47;76;38;6;0;2;1;9;
330455705170057;1;3;198574;196954;1620;2;11;39;65;46;3;1;0;0;6;
330455705170058;1;5;737551;732798;4753;1;5;16;51;81;41;28;9;3;4;
330455705170059;1;1;663876;662476;1400;1;2;10;51;81;44;24;16;1;2;
330455705170060;1;0;458755;458755;0;0;2;9;45;68;22;13;8;1;8;
330455705170061;1;0;642461;642461;0;1;3;26;85;105;23;20;10;0;8;
330455705170062;1;0;274224;274224;0;2;5;22;44;42;12;7;3;1;5;
330455705170063;1;0;386621;386621;0;1;0;8;32;46;28;13;7;1;83;
330455705170064;1;1;481399;480499;900;2;7;28;50;57;21;26;11;1;4;
330455705170065;1;0;472703;472703;0;0;1;9;29;69;21;20;9;2;1;
330455705170066;1;0;712307;712307;0;0;5;25;65;96;38;28;16;1;4;
330455705170067;1;0;484500;484500;0;4;25;76;163;58;4;2;0;0;4;
330455705170068;1;1;376531;375931;600;9;19;83;128;52;12;1;0;0;8;
330455705170069;1;0;596309;596309;0;0;3;15;43;87;29;13;12;2;8;
330455705170070;1;1;560194;559694;500;0;1;9;38;73;36;21;11;3;1;
330455705170071;1;0;418093;418093;0;1;2;28;53;74;18;14;6;3;11;
330455705170072;1;0;256581;256581;0;0;1;6;23;23;14;11;4;0;2;
330455705170073;1;0;282070;282070;0;0;7;46;108;52;2;0;0;0;12;
330455705170074;1;0;158587;158587;0;1;12;54;58;13;0;0;0;0;2;
330455705170075;1;0;335390;335390;0;0;3;5;24;28;21;16;10;5;7;
330455705170076;1;0;853481;853481;0;1;1;6;26;48;45;46;34;4;1;
330455705170077;1;0;261665;261665;0;0;1;18;38;35;13;11;11;0;4;
330455705170078;1;0;974110;974110;0;0;0;5;24;48;39;57;26;10;1;
330455705170079;1;0;386641;386641;0;0;1;2;12;28;20;20;16;2;8;
330455705170080;1;0;541358;541358;0;1;1;5;13;56;26;36;17;2;3;
330455705170081;1;0;1138160;1138160;0;0;2;5;24;63;41;54;47;14;4;
330455705170082;1;0;633868;633868;0;0;1;4;17;61;50;38;18;5;2;
330455705170083;1;4;659781;657661;2120;0;4;13;30;66;30;42;10;5;5;
330455705170084;1;0;698603;698603;0;1;1;8;24;58;40;29;19;7;4;
330455705170085;1;0;515589;515589;0;0;0;7;20;36;14;24;12;4;7;
330455705170086;1;0;1025166;1025166;0;2;0;7;52;64;37;61;42;8;8;
330455705170087;1;0;935416;935416;0;0;1;2;29;62;42;58;29;5;2;
330455705170088;1;0;798735;798735;0;3;0;12;52;75;51;41;17;3;5;
330455705170089;1;0;1197669;1197669;0;0;0;12;41;62;66;78;45;7;4;
330455705170090;1;1;862811;862301;510;0;3;11;49;99;35;30;27;7;4;
330455705170091;1;0;717660;717660;0;0;1;8;43;83;45;34;17;2;0;
330455705170092;1;0;1194640;1194640;0;0;0;3;11;68;68;78;29;4;1;
330455705170093;1;1;947984;941474;6510;1;1;12;40;82;50;33;35;3;2;
330455705170094;1;0;78606;78606;0;2;5;15;28;11;1;1;0;0;13;
330455705170095;1;1;187617;186417;1200;0;2;12;20;33;7;13;1;0;2;
330455705170096;1;0;476955;476955;0;0;1;4;24;75;33;26;14;1;3;
330455705170097;1;1;511667;509167;2500;2;15;58;146;95;15;3;1;0;4;
330455705170098;1;2;928321;925809;2512;0;2;8;37;99;66;42;27;3;2;
330455705170099;1;0;479498;479498;0;1;5;30;204;63;4;0;0;0;3;
330455705170100;1;0;881193;881193;0;0;4;9;52;74;42;49;32;6;5;
330455705170101;1;0;1303060;1303060;0;1;1;9;36;69;62;51;52;8;5;
330455705170102;1;0;545597;545597;0;1;2;11;29;46;35;27;17;3;3;
330455705170103;1;0;916901;916901;0;1;1;20;54;89;48;55;26;3;10;
330455705170104;1;0;265623;265623;0;0;5;31;27;31;11;8;7;1;18;
330455705170105;1;0;549973;549973;0;6;43;89;129;77;22;4;1;3;47;
330455705170106;1;0;199570;199570;0;0;3;88;77;12;0;0;0;0;8;
330455705170107;1;0;275663;275663;0;2;13;73;126;39;9;1;1;1;26;
330455705170108;1;0;276241;276241;0;3;6;17;53;49;11;10;3;0;9;
330455705170109;1;1;634917;634407;510;0;2;11;57;91;36;35;19;4;4;
330455705170110;1;0;431269;431269;0;1;2;4;31;51;26;25;9;2;4;
330455705170111;1;0;289556;289556;0;1;4;10;47;54;12;11;2;1;16;
330455705170112;1;0;408046;408046;0;0;4;9;42;53;21;21;4;1;5;
330455705170113;1;0;766158;766158;0;0;0;8;53;85;49;35;21;3;6;
330455705170114;1;0;462849;462849;0;2;14;51;133;66;22;3;0;1;6;
330455705170115;1;0;108703;108703;0;0;18;42;54;4;1;0;0;0;14;
330455705170116;1;0;305571;305571;0;3;8;53;104;46;4;2;0;0;10;
330455705170117;1;0;118435;118435;0;2;23;39;66;8;1;0;0;0;22;
330455705170118;1;0;127790;127790;0;2;14;50;44;11;1;0;0;0;9;
330455705170119;1;0;691274;691274;0;0;1;4;23;59;36;41;19;4;2;
330455705170120;1;0;297299;297299;0;0;0;14;29;29;13;12;7;1;1;
330455705170121;1;0;1587667;1587667;0;0;3;20;87;136;71;68;53;11;17;
330455705170122;1;0;836240;836240;0;0;0;4;28;58;47;52;22;10;60;
330455705170123;1;0;1215834;1215834;0;0;2;5;30;65;62;64;48;6;13;
330455705170124;1;0;806145;806145;0;0;0;9;47;62;41;41;23;3;11;
330455705170125;1;0;443031;443031;0;1;0;2;23;41;20;33;17;1;1;
330455705170126;1;0;790289;790289;0;0;4;12;35;66;49;45;24;5;6;
330455705170127;1;0;732703;732703;0;0;0;8;35;51;46;52;25;3;1;
330455705170128;1;0;1067152;1067152;0;1;8;26;64;97;54;61;28;8;5;
330455705170129;1;1;982473;981333;1140;0;2;3;16;57;36;45;45;11;3;
330455705170130;1;0;914514;914514;0;0;0;4;46;178;43;36;34;5;1;
330455705170131;1;0;33040;33040;0;0;0;3;12;11;1;0;0;0;28;
330455705170132;1;0;775097;775097;0;0;13;23;74;85;37;34;14;8;14;
330455705170133;1;0;614810;614810;0;0;36;139;235;4;0;0;0;0;34;
330455705170134;1;0;298771;298771;0;0;3;37;96;42;5;0;0;0;2;
330455705170135;1;0;260801;260801;0;5;13;89;159;7;0;0;0;0;21;
330455705170136;1;0;629044;629044;0;0;1;25;54;64;42;29;18;2;4;
330455705170137;1;0;558863;558863;0;1;3;20;46;57;19;35;11;2;9;
330455705170138;1;0;1498936;1498936;0;0;2;2;20;67;59;62;59;19;8;
330455705170139;1;0;405530;405530;0;0;1;1;9;10;20;17;14;0;1;
330455705170140;1;0;1395900;1395900;0;0;0;3;27;75;71;79;52;13;1;
330455705170141;1;0;1386169;1386169;0;0;4;11;45;54;35;69;57;16;13;
330455705170142;1;0;1058701;1058701;0;0;0;3;19;35;40;52;50;13;1;
330455705170144;1;0;1546601;1546601;0;0;0;1;9;52;53;63;61;20;9;
330455705170145;1;0;1197291;1197291;0;0;0;0;11;39;33;50;51;15;6;
330455705170146;1;0;1310320;1310320;0;0;0;1;11;37;47;57;73;16;1;
330455705170147;1;0;868401;868401;0;0;1;7;21;49;44;48;30;6;6;
330455705170148;1;0;492758;492758;0;0;2;7;23;39;19;22;23;4;3;
330455705170149;1;0;820464;820464;0;0;2;4;22;48;29;49;28;7;3;
330455705170150;1;0;528010;528010;0;0;1;4;21;39;24;27;10;6;2;
330455705170151;1;0;976682;976682;0;0;2;22;45;77;40;48;30;7;8;
330455705170152;1;0;724840;724840;0;0;1;16;71;96;36;30;15;6;2;
330455705170153;1;0;420470;420470;0;0;1;25;90;85;27;8;2;1;0;
330455705170154;1;0;531947;531947;0;1;2;4;22;28;37;27;18;5;10;
330455705170155;1;0;1093329;1093329;0;0;1;6;22;50;37;36;34;14;1;
330455705170156;1;0;411188;411188;0;0;2;12;27;45;31;17;9;1;33;
330455705170157;1;0;158706;158706;0;4;7;28;34;19;5;2;2;0;20;
330455705170158;1;0;451910;451910;0;0;10;33;70;65;16;9;7;1;9;
330455705170159;1;0;394767;394767;0;8;31;87;147;43;7;2;1;0;41;
330455705170160;1;0;255017;255017;0;6;26;74;82;30;2;1;2;0;44;
330455705170161;1;0;320192;320192;0;9;29;54;124;46;3;3;0;1;22;
330455705170162;1;5;385532;385022;510;4;12;69;216;66;1;1;0;0;18;
330455705170163;1;1;380595;380595;0;1;36;169;178;5;0;0;0;0;29;
330455705170164;1;0;151106;151106;0;0;7;22;52;28;1;2;0;0;4;
330455705170165;1;0;777778;777778;0;1;2;11;33;85;53;41;13;5;10;
330455705170166;1;0;645074;645074;0;0;0;3;24;51;36;43;18;3;6;
330455705170167;1;1;645369;644169;1200;1;1;5;24;69;45;40;19;4;6;
330455705170168;1;0;800203;800203;0;0;2;6;22;43;44;46;23;5;4;
330455705170169;1;0;692819;692819;0;0;0;2;7;33;44;49;30;8;2;
330455705170170;1;0;1621135;1621135;0;0;0;3;25;67;70;102;52;10;4;
330455705170171;1;0;976831;976831;0;0;1;8;28;91;43;60;29;5;4;
330455705170172;1;0;1191010;1191010;0;0;4;7;29;76;58;68;36;6;13;
330455705170173;1;0;455315;455315;0;0;39;186;107;33;4;0;0;0;20;
330455705170174;1;0;1066932;1066932;0;0;0;1;17;27;30;42;47;18;10;
330455705170175;1;0;1938388;1938388;0;1;1;3;21;50;50;108;97;21;32;
330455705170176;1;0;1046163;1046163;0;0;0;4;18;33;34;44;52;12;3;
330455705170177;1;0;1610569;1610569;0;0;0;4;13;34;42;62;53;22;4;
330455705170178;1;0;653126;653126;0;0;0;3;17;33;20;40;19;11;61;
330455705170179;1;0;414150;414150;0;0;0;7;8;23;19;17;20;4;53;
330455705170180;1;0;1249445;1249445;0;0;1;5;46;78;72;64;60;10;25;
330455705170181;1;0;1483343;1483343;0;0;0;0;17;36;50;62;71;19;3;
330455705170182;1;0;1140062;1140062;0;0;1;3;14;42;39;55;42;10;1;
330455705170183;1;0;748402;748402;0;0;0;3;10;22;34;42;32;7;5;
330455705170184;1;0;1000944;1000944;0;0;0;1;10;47;33;40;55;14;1;
330455705170185;1;0;1104595;1104595;0;1;3;9;23;68;35;47;44;9;61;
330455705170186;1;0;986956;986956;0;1;0;3;34;59;47;69;31;6;1;
330455705170187;1;0;994598;994598;0;0;1;7;15;54;37;47;43;11;4;
330455705170188;1;0;794552;794552;0;0;1;3;16;28;27;39;35;6;1;
330455705170189;1;0;1320750;1320750;0;0;1;4;15;66;52;70;46;13;2;
330455705170190;1;0;1106275;1106275;0;0;0;1;14;36;51;74;37;10;6;
330455705170191;1;0;930143;930143;0;1;0;10;43;47;48;38;31;8;63;
330455705170192;1;0;1150569;1150569;0;0;0;6;21;52;52;46;49;13;4;
330455705170193;1;0;1174351;1174351;0;0;0;3;25;59;55;75;46;9;3;
330455705170194;1;0;1073231;1073231;0;0;0;5;26;69;43;54;38;13;1;
330455705170195;1;0;776899;776899;0;0;1;4;12;30;29;34;35;13;0;
330455705170196;1;0;1251983;1251983;0;0;0;9;28;82;57;77;50;11;4;
330455705170197;1;0;1316786;1316786;0;0;0;4;27;65;48;68;55;12;2;
330455705170198;1;0;1127813;1127813;0;1;0;5;34;69;47;68;38;13;10;
330455705170199;1;0;1632381;1632381;0;0;0;5;23;77;47;85;66;15;1;
330455705170200;1;0;1587484;1587484;0;2;1;6;33;78;79;90;60;20;2;
330455705170201;1;0;356556;356556;0;1;8;13;39;49;16;16;6;0;4;
330455705170202;1;0;972111;972111;0;0;0;3;12;39;35;45;41;12;1;
330455705170203;1;0;348700;348700;0;0;0;1;7;26;18;21;10;8;3;
330455705170204;1;0;1245804;1245804;0;0;0;3;19;55;47;63;51;12;3;
330455705170205;1;0;844438;844438;0;0;0;5;18;43;40;40;37;9;3;
330455705170206;1;1;1105360;1104130;1230;0;1;10;43;59;59;59;35;13;2;
330455705170207;1;0;1172041;1172041;0;0;1;5;14;36;42;51;55;18;2;
330455705170208;1;0;127304;127304;0;1;2;9;35;21;5;2;0;0;1;
330455705170209;1;0;1468220;1468220;0;0;1;3;11;45;43;72;75;27;3;
330455705170210;1;0;876812;876812;0;0;1;2;22;34;49;57;44;8;3;
330455705170211;1;0;996394;996394;0;0;0;5;33;53;50;40;30;10;7;
330455705170212;1;0;732972;732972;0;0;1;0;12;34;35;40;34;6;7;
330455705170213;1;0;1279803;1279803;0;0;0;4;24;37;36;47;40;22;6;
330455705170214;1;0;841838;841838;0;1;2;6;17;49;24;45;34;7;4;
330455705170215;1;0;1297941;1297941;0;0;1;5;22;49;41;72;66;16;5;
330455705170216;1;0;2257570;2257570;0;1;0;3;19;45;50;66;86;38;4;
330455705170217;1;0;2275832;2275832;0;0;0;3;15;53;69;85;112;36;2;
330455705170218;1;0;2283634;2283634;0;0;0;0;15;33;47;81;94;33;4;
